,Activity Wheel Software from Lafayette Instrument Company.
,Version 10.2.2966.20953
,Experiment Setup:
,Connected Hardware:
,,USB Interface REV 1 [1]
,     Experiment Name: SaccharinPrefG4W2
,     Experiment Length: 1 Hour
,     Download Interval(Active Cycle): 30 Seconds
,     Date Format: M/d/yyyy
,     Time Format: H:mm:ss
,     Start Time: 1/7/2006 19:21:34
,     Stop Time: ~1/7/2006 20:21:34


Interface/Port, 1-1, 1-2, 1-3, 1-4, 1-5, 1-6, 1-7, 1-8, 1-9, 1-10, 1-11, 1-12,
Counter/Animal ID, Dq7_H, Dq7_S, Dq8_H, Dq8_S, Dq9_H, Dq9_S, Dq10_S, Dq10_H, , , , ,
Cage Type,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,Rat,

Interval Count,0.00,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,11177.00,26.00,1581.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:07:06
Interval Count,0.00,0.00,0.00,240.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,11417.00,26.00,1586.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:07:36
Interval Count,0.00,0.00,0.00,217.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,11634.00,26.00,1586.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:08:06
Interval Count,0.00,0.00,0.00,175.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,11809.00,26.00,1588.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:08:36
Interval Count,0.00,0.00,0.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Counts,29.00,2838.00,21.00,12039.00,26.00,1588.00,5519.00,21.00,0.00,0.00,0.00,0.00,

 20:09:06
Interval Count,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
